Numer pomiaru, q1, q2, q3, x, y, z, u1, u2, u3
610, 0.000000, -0.370000, -0.850000, 0.111975, 0.000000, 0.106080, 0.000000, 0.065529, 0.008523
611, 0.000000, -0.370000, -0.770000, 0.124398, 0.000000, 0.111199, -0.000000, 0.067364, 0.010357
612, 0.000000, -0.370000, -0.690000, 0.136373, 0.000000, 0.117293, 0.000000, 0.069131, 0.012125
613, 0.000000, -0.370000, -0.610000, 0.147822, 0.000000, 0.124326, 0.000000, 0.070822, 0.013815
614, 0.000000, -0.370000, -0.530000, 0.158673, 0.000000, 0.132250, 0.000000, 0.072423, 0.015417
615, 0.000000, -0.370000, -0.450000, 0.168855, 0.000000, 0.141017, -0.000000, 0.073927, 0.016920
616, 0.000000, -0.370000, -0.370000, 0.178305, 0.000000, 0.150569, 0.000000, 0.075322, 0.018315
617, 0.000000, -0.370000, -0.290000, 0.186961, 0.000000, 0.160846, -0.000000, 0.076600, 0.019593
618, 0.000000, -0.370000, -0.210000, 0.194768, 0.000000, 0.171781, 0.000000, 0.077752, 0.020746
619, 0.000000, -0.370000, -0.130000, 0.201676, 0.000000, 0.183306, -0.000000, 0.078772, 0.021766
620, 0.000000, -0.370000, -0.050000, 0.207641, 0.000000, 0.195345, -0.000000, 0.079653, 0.022646
621, 0.000000, -0.370000, 0.030000, 0.212625, 0.000000, 0.207823, -0.000000, 0.080388, 0.023382
622, 0.000000, -0.370000, 0.110000, 0.216596, 0.000000, 0.220660, 0.000000, 0.080975, 0.023968
623, 0.000000, -0.370000, 0.190000, 0.219528, 0.000000, 0.233772, -0.000000, 0.081408, 0.024401
624, 0.000000, -0.370000, 0.270000, 0.221403, 0.000000, 0.247077, 0.000000, 0.081684, 0.024678
625, 0.000000, -0.370000, 0.350000, 0.222209, 0.000000, 0.260489, -0.000000, 0.081803, 0.024797
626, 0.000000, -0.370000, 0.430000, 0.221940, 0.000000, 0.273923, 0.000000, 0.081764, 0.024757
627, 0.000000, -0.370000, 0.510000, 0.220599, 0.000000, 0.287292, -0.000000, 0.081566, 0.024559
628, 0.000000, -0.370000, 0.590000, 0.218193, 0.000000, 0.300512, -0.000000, 0.081210, 0.024204
629, 0.000000, -0.370000, 0.670000, 0.214739, 0.000000, 0.313497, -0.000000, 0.080700, 0.023694
630, 0.000000, -0.370000, 0.750000, 0.210258, 0.000000, 0.326164, 0.000000, 0.080039, 0.023033
631, 0.000000, -0.370000, 0.830000, 0.204779, 0.000000, 0.338432, 0.000000, 0.079230, 0.022224
632, 0.000000, -0.370000, 0.910000, 0.198337, 0.000000, 0.350224, 0.000000, 0.078279, 0.021273
633, 0.000000, -0.370000, 0.990000, 0.190974, 0.000000, 0.361463, 0.000000, 0.077192, 0.020186
634, 0.000000, -0.370000, 1.070000, 0.182736, 0.000000, 0.372078, 0.000000, 0.075976, 0.018969
635, 0.000000, -0.370000, 1.150000, 0.173676, 0.000000, 0.382000, -0.000000, 0.074638, 0.017632
636, 0.000000, -0.370000, 1.230000, 0.163852, 0.000000, 0.391167, 0.000000, 0.073188, 0.016182
637, 0.000000, -0.370000, 1.310000, 0.153327, 0.000000, 0.399519, -0.000000, 0.071634, 0.014628
638, 0.000000, -0.370000, 1.390000, 0.142168, 0.000000, 0.407003, -0.000000, 0.069987, 0.012980
639, 0.000000, -0.370000, 1.470000, 0.130446, 0.000000, 0.413572, 0.000000, 0.068256, 0.011250
640, 0.000000, -0.370000, 1.550000, 0.118238, 0.000000, 0.419183, 0.000000, 0.066454, 0.009448
641, 0.000000, -0.290000, -1.570000, -0.005019, -0.000000, 0.106713, 0.000022, 0.045120, -0.007146
642, 0.000000, -0.290000, -1.490000, 0.008002, 0.000000, 0.103400, 0.000000, 0.044872, -0.005151
643, 0.000000, -0.290000, -1.410000, 0.021247, 0.000000, 0.101137, -0.000000, 0.046827, -0.003196
644, 0.000000, -0.290000, -1.330000, 0.034630, 0.000000, 0.099940, -0.000000, 0.048803, -0.001220
645, 0.000000, -0.290000, -1.250000, 0.048066, 0.000000, 0.099816, 0.000000, 0.050787, 0.000764
646, 0.000000, -0.290000, -1.170000, 0.061469, 0.000000, 0.100767, 0.000000, 0.052765, 0.002742
647, 0.000000, -0.290000, -1.090000, 0.074753, 0.000000, 0.102785, -0.000000, 0.054726, 0.004703
648, 0.000000, -0.290000, -1.010000, 0.087833, 0.000000, 0.105859, 0.000000, 0.056657, 0.006634
649, 0.000000, -0.290000, -0.930000, 0.100625, 0.000000, 0.109968, -0.000000, 0.058546, 0.008523
650, 0.000000, -0.290000, -0.850000, 0.113049, 0.000000, 0.115086, 0.000000, 0.060380, 0.010357
651, 0.000000, -0.290000, -0.770000, 0.125023, 0.000000, 0.121181, -0.000000, 0.062148, 0.012125
652, 0.000000, -0.290000, -0.690000, 0.136473, 0.000000, 0.128213, 0.000000, 0.063838, 0.013815
653, 0.000000, -0.290000, -0.610000, 0.147323, 0.000000, 0.136138, -0.000000, 0.065440, 0.015417
654, 0.000000, -0.290000, -0.530000, 0.157506, 0.000000, 0.144904, 0.000000, 0.066943, 0.016920
655, 0.000000, -0.290000, -0.450000, 0.166956, 0.000000, 0.154456, -0.000000, 0.068338, 0.018315
656, 0.000000, -0.290000, -0.370000, 0.175612, 0.000000, 0.164733, 0.000000, 0.069616, 0.019593
657, 0.000000, -0.290000, -0.290000, 0.183419, 0.000000, 0.175669, 0.000000, 0.070769, 0.020746
658, 0.000000, -0.290000, -0.210000, 0.190327, 0.000000, 0.187193, -0.000000, 0.071789, 0.021766
659, 0.000000, -0.290000, -0.130000, 0.196292, 0.000000, 0.199233, -0.000000, 0.072669, 0.022646
660, 0.000000, -0.290000, -0.050000, 0.201276, 0.000000, 0.211711, -0.000000, 0.073405, 0.023382
661, 0.000000, -0.290000, 0.030000, 0.205246, 0.000000, 0.224547, 0.000000, 0.073991, 0.023968
662, 0.000000, -0.290000, 0.110000, 0.208179, 0.000000, 0.237660, -0.000000, 0.074424, 0.024401
663, 0.000000, -0.290000, 0.190000, 0.210054, 0.000000, 0.250965, 0.000000, 0.074701, 0.024678
664, 0.000000, -0.290000, 0.270000, 0.210859, 0.000000, 0.264377, -0.000000, 0.074820, 0.024797
665, 0.000000, -0.290000, 0.350000, 0.210590, 0.000000, 0.277811, 0.000000, 0.074780, 0.024757
666, 0.000000, -0.290000, 0.430000, 0.209249, 0.000000, 0.291180, -0.000000, 0.074582, 0.024559
667, 0.000000, -0.290000, 0.510000, 0.206844, 0.000000, 0.304399, 0.000000, 0.074227, 0.024204
668, 0.000000, -0.290000, 0.590000, 0.203389, 0.000000, 0.317384, 0.000000, 0.073717, 0.023694
669, 0.000000, -0.290000, 0.670000, 0.198908, 0.000000, 0.330051, 0.000000, 0.073056, 0.023033
670, 0.000000, -0.290000, 0.750000, 0.193430, 0.000000, 0.342320, 0.000000, 0.072247, 0.022224
671, 0.000000, -0.290000, 0.830000, 0.186988, 0.000000, 0.354111, -0.000000, 0.071296, 0.021273
672, 0.000000, -0.290000, 0.910000, 0.179624, 0.000000, 0.365351, 0.000000, 0.070209, 0.020186
673, 0.000000, -0.290000, 0.990000, 0.171386, 0.000000, 0.375965, -0.000000, 0.068992, 0.018969
674, 0.000000, -0.290000, 1.070000, 0.162326, 0.000000, 0.385888, 0.000000, 0.067655, 0.017632
675, 0.000000, -0.290000, 1.150000, 0.152502, 0.000000, 0.395054, 0.000000, 0.066205, 0.016182
676, 0.000000, -0.290000, 1.230000, 0.141977, 0.000000, 0.403406, 0.000000, 0.064651, 0.014628
677, 0.000000, -0.290000, 1.310000, 0.130818, 0.000000, 0.410891, 0.000000, 0.063003, 0.012980
678, 0.000000, -0.290000, 1.390000, 0.119097, 0.000000, 0.417459, 0.000000, 0.061273, 0.011250
679, 0.000000, -0.290000, 1.470000, 0.106888, 0.000000, 0.423070, -0.000000, 0.059470, 0.009448
680, 0.000000, -0.290000, 1.550000, 0.094270, 0.000000, 0.427688, 0.000000, 0.057608, 0.007585
681, 0.000000, -0.210000, -1.570000, -0.003621, -0.000000, 0.106368, 0.000021, 0.039637, -0.005220
682, 0.000000, -0.210000, -1.490000, 0.009623, 0.000000, 0.104105, 0.000000, 0.039524, -0.003196
683, 0.000000, -0.210000, -1.410000, 0.023006, 0.000000, 0.102908, -0.000000, 0.041500, -0.001220
684, 0.000000, -0.210000, -1.330000, 0.036442, 0.000000, 0.102784, -0.000000, 0.043483, 0.000764
685, 0.000000, -0.210000, -1.250000, 0.049845, 0.000000, 0.103735, -0.000000, 0.045462, 0.002742
686, 0.000000, -0.210000, -1.170000, 0.063129, 0.000000, 0.105753, -0.000000, 0.047423, 0.004703
687, 0.000000, -0.210000, -1.090000, 0.076209, 0.000000, 0.108827, 0.000000, 0.049354, 0.006634
688, 0.000000, -0.210000, -1.010000, 0.089002, 0.000000, 0.112936, -0.000000, 0.051243, 0.008523
689, 0.000000, -0.210000, -0.930000, 0.101425, 0.000000, 0.118054, 0.000000, 0.053077, 0.010357
690, 0.000000, -0.210000, -0.850000, 0.113400, 0.000000, 0.124149, -0.000000, 0.054844, 0.012125
691, 0.000000, -0.210000, -0.770000, 0.124849, 0.000000, 0.131181, 0.000000, 0.056535, 0.013815
692, 0.000000, -0.210000, -0.690000, 0.135699, 0.000000, 0.139106, 0.000000, 0.058137, 0.015417
693, 0.000000, -0.210000, -0.610000, 0.145882, 0.000000, 0.147872, -0.000000, 0.059640, 0.016920
694, 0.000000, -0.210000, -0.530000, 0.155332, 0.000000, 0.157424, -0.000000, 0.061035, 0.018315
695, 0.000000, -0.210000, -0.450000, 0.163988, 0.000000, 0.167701, 0.000000, 0.062313, 0.019593
696, 0.000000, -0.210000, -0.370000, 0.171795, 0.000000, 0.178637, 0.000000, 0.063465, 0.020746
697, 0.000000, -0.210000, -0.290000, 0.178703, 0.000000, 0.190161, 0.000000, 0.064485, 0.021766
698, 0.000000, -0.210000, -0.210000, 0.184668, 0.000000, 0.202201, 0.000000, 0.065366, 0.022646
699, 0.000000, -0.210000, -0.130000, 0.189652, 0.000000, 0.214679, 0.000000, 0.066102, 0.023382
700, 0.000000, -0.210000, -0.050000, 0.193622, 0.000000, 0.227515, -0.000000, 0.066688, 0.023968
701, 0.000000, -0.210000, 0.030000, 0.196555, 0.000000, 0.240628, 0.000000, 0.067121, 0.024401
702, 0.000000, -0.210000, 0.110000, 0.198430, 0.000000, 0.253933, -0.000000, 0.067397, 0.024678
703, 0.000000, -0.210000, 0.190000, 0.199235, 0.000000, 0.267345, -0.000000, 0.067516, 0.024797
704, 0.000000, -0.210000, 0.270000, 0.198967, 0.000000, 0.280779, -0.000000, 0.067477, 0.024757
705, 0.000000, -0.210000, 0.350000, 0.197625, 0.000000, 0.294148, -0.000000, 0.067279, 0.024559
706, 0.000000, -0.210000, 0.430000, 0.195220, 0.000000, 0.307367, -0.000000, 0.066924, 0.024204
707, 0.000000, -0.210000, 0.510000, 0.191765, 0.000000, 0.320352, 0.000000, 0.066414, 0.023694
708, 0.000000, -0.210000, 0.590000, 0.187285, 0.000000, 0.333019, -0.000000, 0.065752, 0.023033
709, 0.000000, -0.210000, 0.670000, 0.181806, 0.000000, 0.345288, 0.000000, 0.064943, 0.022224
710, 0.000000, -0.210000, 0.750000, 0.175364, 0.000000, 0.357080, 0.000000, 0.063992, 0.021273
711, 0.000000, -0.210000, 0.830000, 0.168001, 0.000000, 0.368319, -0.000000, 0.062905, 0.020186
712, 0.000000, -0.210000, 0.910000, 0.159762, 0.000000, 0.378933, -0.000000, 0.061689, 0.018969
713, 0.000000, -0.210000, 0.990000, 0.150702, 0.000000, 0.388856, -0.000000, 0.060351, 0.017632
714, 0.000000, -0.210000, 1.070000, 0.140878, 0.000000, 0.398022, 0.000000, 0.058901, 0.016182
715, 0.000000, -0.210000, 1.150000, 0.130353, 0.000000, 0.406374, 0.000000, 0.057347, 0.014628
716, 0.000000, -0.210000, 1.230000, 0.119194, 0.000000, 0.413859, 0.000000, 0.055700, 0.012980
717, 0.000000, -0.210000, 1.310000, 0.107473, 0.000000, 0.420428, 0.000000, 0.053970, 0.011250
718, 0.000000, -0.210000, 1.390000, 0.095264, 0.000000, 0.426038, 0.000000, 0.052167, 0.009448
719, 0.000000, -0.210000, 1.470000, 0.082646, 0.000000, 0.430656, 0.000000, 0.050304, 0.007585
720, 0.000000, -0.210000, 1.550000, 0.069699, 0.000000, 0.434250, 0.000000, 0.048393, 0.005673
721, 0.000000, -0.130000, -1.570000, -0.002201, -0.000000, 0.106135, -0.000002, 0.031798, -0.003191
722, 0.000000, -0.130000, -1.490000, 0.011182, 0.000000, 0.104938, 0.000000, 0.033923, -0.001220
723, 0.000000, -0.130000, -1.410000, 0.024618, 0.000000, 0.104814, -0.000000, 0.035907, 0.000764
724, 0.000000, -0.130000, -1.330000, 0.038021, 0.000000, 0.105764, -0.000000, 0.037885, 0.002742
725, 0.000000, -0.130000, -1.250000, 0.051305, 0.000000, 0.107783, -0.000000, 0.039846, 0.004703
726, 0.000000, -0.130000, -1.170000, 0.064385, 0.000000, 0.110857, 0.000000, 0.041777, 0.006634
727, 0.000000, -0.130000, -1.090000, 0.077178, 0.000000, 0.114966, -0.000000, 0.043666, 0.008523
728, 0.000000, -0.130000, -1.010000, 0.089601, 0.000000, 0.120084, 0.000000, 0.045500, 0.010357
729, 0.000000, -0.130000, -0.930000, 0.101576, 0.000000, 0.126179, -0.000000, 0.047268, 0.012125
730, 0.000000, -0.130000, -0.850000, 0.113025, 0.000000, 0.133211, -0.000000, 0.048958, 0.013815
731, 0.000000, -0.130000, -0.770000, 0.123876, 0.000000, 0.141135, -0.000000, 0.050560, 0.015417
732, 0.000000, -0.130000, -0.690000, 0.134058, 0.000000, 0.149902, -0.000000, 0.052063, 0.016920
733, 0.000000, -0.130000, -0.610000, 0.143508, 0.000000, 0.159454, 0.000000, 0.053458, 0.018315
734, 0.000000, -0.130000, -0.530000, 0.152164, 0.000000, 0.169731, 0.000000, 0.054736, 0.019593
735, 0.000000, -0.130000, -0.450000, 0.159971, 0.000000, 0.180666, 0.000000, 0.055889, 0.020746
736, 0.000000, -0.130000, -0.370000, 0.166879, 0.000000, 0.192191, -0.000000, 0.056908, 0.021766
737, 0.000000, -0.130000, -0.290000, 0.172844, 0.000000, 0.204231, 0.000000, 0.057789, 0.022646
738, 0.000000, -0.130000, -0.210000, 0.177828, 0.000000, 0.216709, -0.000000, 0.058525, 0.023382
739, 0.000000, -0.130000, -0.130000, 0.181799, 0.000000, 0.229545, 0.000000, 0.059111, 0.023968
740, 0.000000, -0.130000, -0.050000, 0.184731, 0.000000, 0.242657, 0.000000, 0.059544, 0.024401
741, 0.000000, -0.130000, 0.030000, 0.186606, 0.000000, 0.255962, -0.000000, 0.059821, 0.024678
742, 0.000000, -0.130000, 0.110000, 0.187411, 0.000000, 0.269375, 0.000000, 0.059940, 0.024797
743, 0.000000, -0.130000, 0.190000, 0.187143, 0.000000, 0.282808, -0.000000, 0.059900, 0.024757
744, 0.000000, -0.130000, 0.270000, 0.185801, 0.000000, 0.296178, -0.000000, 0.059702, 0.024559
745, 0.000000, -0.130000, 0.350000, 0.183396, 0.000000, 0.309397, -0.000000, 0.059347, 0.024204
746, 0.000000, -0.130000, 0.430000, 0.179942, 0.000000, 0.322382, 0.000000, 0.058837, 0.023694
747, 0.000000, -0.130000, 0.510000, 0.175461, 0.000000, 0.335049, -0.000000, 0.058175, 0.023033
748, 0.000000, -0.130000, 0.590000, 0.169982, 0.000000, 0.347318, 0.000000, 0.057367, 0.022224
749, 0.000000, -0.130000, 0.670000, 0.163540, 0.000000, 0.359109, -0.000000, 0.056416, 0.021273
750, 0.000000, -0.130000, 0.750000, 0.156177, 0.000000, 0.370348, -0.000000, 0.055328, 0.020186
751, 0.000000, -0.130000, 0.830000, 0.147939, 0.000000, 0.380963, -0.000000, 0.054112, 0.018969
752, 0.000000, -0.130000, 0.910000, 0.138879, 0.000000, 0.390885, 0.000000, 0.052775, 0.017632
753, 0.000000, -0.130000, 0.990000, 0.129055, 0.000000, 0.400052, 0.000000, 0.051324, 0.016182
754, 0.000000, -0.130000, 1.070000, 0.118529, 0.000000, 0.408404, 0.000000, 0.049771, 0.014628
755, 0.000000, -0.130000, 1.150000, 0.107371, 0.000000, 0.415888, -0.000000, 0.048123, 0.012980
756, 0.000000, -0.130000, 1.230000, 0.095649, 0.000000, 0.422457, 0.000000, 0.046393, 0.011250
757, 0.000000, -0.130000, 1.310000, 0.083440, 0.000000, 0.428068, -0.000000, 0.044590, 0.009448
758, 0.000000, -0.130000, 1.390000, 0.070822, 0.000000, 0.432685, 0.000000, 0.042728, 0.007585
759, 0.000000, -0.130000, 1.470000, 0.057875, 0.000000, 0.436280, -0.000000, 0.040816, 0.005673
760, 0.000000, -0.130000, 1.550000, 0.044683, 0.000000, 0.438828, -0.000000, 0.038869, 0.003726
761, 0.000000, -0.050000, -1.570000, -0.000766, -0.000000, 0.106016, -0.000000, 0.026111, -0.001220
762, 0.000000, -0.050000, -1.490000, 0.012670, 0.000000, 0.105892, 0.000000, 0.028105, 0.000764
763, 0.000000, -0.050000, -1.410000, 0.026073, 0.000000, 0.106843, -0.000000, 0.030084, 0.002742
764, 0.000000, -0.050000, -1.330000, 0.039357, 0.000000, 0.108861, -0.000000, 0.032045, 0.004703
765, 0.000000, -0.050000, -1.250000, 0.052437, 0.000000, 0.111935, -0.000000, 0.033976, 0.006634
766, 0.000000, -0.050000, -1.170000, 0.065229, 0.000000, 0.116044, -0.000000, 0.035864, 0.008523
767, 0.000000, -0.050000, -1.090000, 0.077653, 0.000000, 0.121162, -0.000000, 0.037698, 0.010357
768, 0.000000, -0.050000, -1.010000, 0.089627, 0.000000, 0.127257, 0.000000, 0.039466, 0.012125
769, 0.000000, -0.050000, -0.930000, 0.101077, 0.000000, 0.134289, 0.000000, 0.041157, 0.013815
770, 0.000000, -0.050000, -0.850000, 0.111927, 0.000000, 0.142214, -0.000000, 0.042758, 0.015417
771, 0.000000, -0.050000, -0.770000, 0.122110, 0.000000, 0.150980, 0.000000, 0.044262, 0.016920
772, 0.000000, -0.050000, -0.690000, 0.131560, 0.000000, 0.160532, 0.000000, 0.045657, 0.018315
773, 0.000000, -0.050000, -0.610000, 0.140216, 0.000000, 0.170809, 0.000000, 0.046935, 0.019593
774, 0.000000, -0.050000, -0.530000, 0.148023, 0.000000, 0.181745, 0.000000, 0.048087, 0.020746
775, 0.000000, -0.050000, -0.450000, 0.154931, 0.000000, 0.193269, 0.000000, 0.049107, 0.021766
776, 0.000000, -0.050000, -0.370000, 0.160896, 0.000000, 0.205309, -0.000000, 0.049988, 0.022646
777, 0.000000, -0.050000, -0.290000, 0.165880, 0.000000, 0.217787, 0.000000, 0.050723, 0.023382
778, 0.000000, -0.050000, -0.210000, 0.169850, 0.000000, 0.230623, -0.000000, 0.051310, 0.023968
779, 0.000000, -0.050000, -0.130000, 0.172783, 0.000000, 0.243736, -0.000000, 0.051742, 0.024401
780, 0.000000, -0.050000, -0.050000, 0.174658, 0.000000, 0.257041, -0.000000, 0.052019, 0.024678
781, 0.000000, -0.050000, 0.030000, 0.175463, 0.000000, 0.270453, 0.000000, 0.052138, 0.024797
782, 0.000000, -0.050000, 0.110000, 0.175195, 0.000000, 0.283887, 0.000000, 0.052099, 0.024757
783, 0.000000, -0.050000, 0.190000, 0.173853, 0.000000, 0.297256, 0.000000, 0.051901, 0.024559
784, 0.000000, -0.050000, 0.270000, 0.171448, 0.000000, 0.310475, 0.000000, 0.051545, 0.024204
785, 0.000000, -0.050000, 0.350000, 0.167993, 0.000000, 0.323460, 0.000000, 0.051035, 0.023694
786, 0.000000, -0.050000, 0.430000, 0.163512, 0.000000, 0.336127, 0.000000, 0.050374, 0.023033
787, 0.000000, -0.050000, 0.510000, 0.158034, 0.000000, 0.348396, 0.000000, 0.049565, 0.022224
788, 0.000000, -0.050000, 0.590000, 0.151592, 0.000000, 0.360187, -0.000000, 0.048614, 0.021273
789, 0.000000, -0.050000, 0.670000, 0.144228, 0.000000, 0.371426, 0.000000, 0.047527, 0.020186
790, 0.000000, -0.050000, 0.750000, 0.135990, 0.000000, 0.382041, -0.000000, 0.046311, 0.018969
791, 0.000000, -0.050000, 0.830000, 0.126930, 0.000000, 0.391964, 0.000000, 0.044973, 0.017632
792, 0.000000, -0.050000, 0.910000, 0.117106, 0.000000, 0.401130, -0.000000, 0.043523, 0.016182
793, 0.000000, -0.050000, 0.990000, 0.106581, 0.000000, 0.409482, 0.000000, 0.041969, 0.014628
794, 0.000000, -0.050000, 1.070000, 0.095422, 0.000000, 0.416967, -0.000000, 0.040322, 0.012980
795, 0.000000, -0.050000, 1.150000, 0.083701, 0.000000, 0.423535, -0.000000, 0.038591, 0.011250
796, 0.000000, -0.050000, 1.230000, 0.071492, 0.000000, 0.429146, 0.000000, 0.036789, 0.009448
797, 0.000000, -0.050000, 1.310000, 0.058874, 0.000000, 0.433764, -0.000000, 0.034926, 0.007585
798, 0.000000, -0.050000, 1.390000, 0.045927, 0.000000, 0.437358, -0.000000, 0.033015, 0.005673
799, 0.000000, -0.050000, 1.470000, 0.032735, 0.000000, 0.439906, 0.000000, 0.031067, 0.003726
800, 0.000000, -0.050000, 1.550000, 0.019381, 0.000000, 0.441392, 0.000000, 0.029096, 0.001754
801, 0.000000, 0.030000, -1.570000, 0.000674, 0.000000, 0.106012, 0.000000, 0.020138, 0.000763
802, 0.000000, 0.030000, -1.490000, 0.014076, 0.000000, 0.106963, 0.000000, 0.022107, 0.002742
803, 0.000000, 0.030000, -1.410000, 0.027360, 0.000000, 0.108981, -0.000000, 0.024068, 0.004703
804, 0.000000, 0.030000, -1.330000, 0.040440, 0.000000, 0.112055, -0.000000, 0.025999, 0.006634
805, 0.000000, 0.030000, -1.250000, 0.053233, 0.000000, 0.116164, 0.000000, 0.027888, 0.008523
806, 0.000000, 0.030000, -1.170000, 0.065657, 0.000000, 0.121282, 0.000000, 0.029722, 0.010357
807, 0.000000, 0.030000, -1.090000, 0.077631, 0.000000, 0.127377, -0.000000, 0.031490, 0.012125
808, 0.000000, 0.030000, -1.010000, 0.089080, 0.000000, 0.134409, -0.000000, 0.033180, 0.013815
809, 0.000000, 0.030000, -0.930000, 0.099931, 0.000000, 0.142334, 0.000000, 0.034782, 0.015417
810, 0.000000, 0.030000, -0.850000, 0.110114, 0.000000, 0.151100, -0.000000, 0.036285, 0.016920
811, 0.000000, 0.030000, -0.770000, 0.119563, 0.000000, 0.160652, -0.000000, 0.037680, 0.018315
812, 0.000000, 0.030000, -0.690000, 0.128219, 0.000000, 0.170929, -0.000000, 0.038958, 0.019593
813, 0.000000, 0.030000, -0.610000, 0.136026, 0.000000, 0.181865, 0.000000, 0.040111, 0.020746
814, 0.000000, 0.030000, -0.530000, 0.142935, 0.000000, 0.193389, 0.000000, 0.041131, 0.021766
815, 0.000000, 0.030000, -0.450000, 0.148900, 0.000000, 0.205429, -0.000000, 0.042011, 0.022646
816, 0.000000, 0.030000, -0.370000, 0.153883, 0.000000, 0.217907, 0.000000, 0.042747, 0.023382
817, 0.000000, 0.030000, -0.290000, 0.157854, 0.000000, 0.230743, -0.000000, 0.043333, 0.023968
818, 0.000000, 0.030000, -0.210000, 0.160786, 0.000000, 0.243856, 0.000000, 0.043766, 0.024401
819, 0.000000, 0.030000, -0.130000, 0.162661, 0.000000, 0.257161, -0.000000, 0.044043, 0.024678
820, 0.000000, 0.030000, -0.050000, 0.163467, 0.000000, 0.270573, 0.000000, 0.044162, 0.024797
821, 0.000000, 0.030000, 0.030000, 0.163198, 0.000000, 0.284007, 0.000000, 0.044122, 0.024757
822, 0.000000, 0.030000, 0.110000, 0.161857, 0.000000, 0.297376, 0.000000, 0.043924, 0.024559
823, 0.000000, 0.030000, 0.190000, 0.159451, 0.000000, 0.310595, 0.000000, 0.043569, 0.024204
824, 0.000000, 0.030000, 0.270000, 0.155997, 0.000000, 0.323580, 0.000000, 0.043059, 0.023694
825, 0.000000, 0.030000, 0.350000, 0.151516, 0.000000, 0.336247, -0.000000, 0.042398, 0.023033
826, 0.000000, 0.030000, 0.430000, 0.146037, 0.000000, 0.348516, -0.000000, 0.041589, 0.022224
827, 0.000000, 0.030000, 0.510000, 0.139596, 0.000000, 0.360307, 0.000000, 0.040638, 0.021273
828, 0.000000, 0.030000, 0.590000, 0.132232, 0.000000, 0.371546, -0.000000, 0.039551, 0.020186
829, 0.000000, 0.030000, 0.670000, 0.123994, 0.000000, 0.382161, -0.000000, 0.038334, 0.018969
830, 0.000000, 0.030000, 0.750000, 0.114934, 0.000000, 0.392083, -0.000000, 0.036997, 0.017632
831, 0.000000, 0.030000, 0.830000, 0.105110, 0.000000, 0.401250, 0.000000, 0.035547, 0.016182
832, 0.000000, 0.030000, 0.910000, 0.094585, 0.000000, 0.409602, 0.000000, 0.033993, 0.014628
833, 0.000000, 0.030000, 0.990000, 0.083426, 0.000000, 0.417087, -0.000000, 0.032345, 0.012980
834, 0.000000, 0.030000, 1.070000, 0.071705, 0.000000, 0.423655, 0.000000, 0.030615, 0.011250
835, 0.000000, 0.030000, 1.150000, 0.059496, 0.000000, 0.429266, 0.000000, 0.028813, 0.009448
836, 0.000000, 0.030000, 1.230000, 0.046878, 0.000000, 0.433884, 0.000000, 0.026950, 0.007585
837, 0.000000, 0.030000, 1.310000, 0.033931, 0.000000, 0.437478, 0.000000, 0.025038, 0.005673
838, 0.000000, 0.030000, 1.390000, 0.020738, 0.000000, 0.440026, 0.000000, 0.023091, 0.003726
839, 0.000000, 0.030000, 1.470000, 0.007384, 0.000000, 0.441512, 0.000000, 0.021119, 0.001754
840, 0.000000, 0.030000, 1.550000, -0.006046, -0.000000, 0.441925, -0.000000, 0.019137, -0.000228
841, 0.000000, 0.110000, -1.570000, 0.002109, 0.000000, 0.106124, -0.000001, 0.013867, 0.002747
842, 0.000000, 0.110000, -1.490000, 0.015393, 0.000000, 0.108142, 0.000000, 0.015968, 0.004703
843, 0.000000, 0.110000, -1.410000, 0.028473, 0.000000, 0.111216, 0.000000, 0.017899, 0.006634
844, 0.000000, 0.110000, -1.330000, 0.041266, 0.000000, 0.115325, -0.000000, 0.019788, 0.008523
845, 0.000000, 0.110000, -1.250000, 0.053689, 0.000000, 0.120443, 0.000000, 0.021622, 0.010357
846, 0.000000, 0.110000, -1.170000, 0.065664, 0.000000, 0.126538, -0.000000, 0.023390, 0.012125
847, 0.000000, 0.110000, -1.090000, 0.077113, 0.000000, 0.133570, 0.000000, 0.025080, 0.013815
848, 0.000000, 0.110000, -1.010000, 0.087964, 0.000000, 0.141495, -0.000000, 0.026682, 0.015417
849, 0.000000, 0.110000, -0.930000, 0.098146, 0.000000, 0.150261, 0.000000, 0.028185, 0.016920
850, 0.000000, 0.110000, -0.850000, 0.107596, 0.000000, 0.159813, 0.000000, 0.029580, 0.018315
851, 0.000000, 0.110000, -0.770000, 0.116252, 0.000000, 0.170090, 0.000000, 0.030858, 0.019593
852, 0.000000, 0.110000, -0.690000, 0.124059, 0.000000, 0.181025, -0.000000, 0.032011, 0.020746
853, 0.000000, 0.110000, -0.610000, 0.130967, 0.000000, 0.192550, 0.000000, 0.033030, 0.021766
854, 0.000000, 0.110000, -0.530000, 0.136932, 0.000000, 0.204590, 0.000000, 0.033911, 0.022646
855, 0.000000, 0.110000, -0.450000, 0.141916, 0.000000, 0.217068, -0.000000, 0.034647, 0.023382
856, 0.000000, 0.110000, -0.370000, 0.145887, 0.000000, 0.229904, 0.000000, 0.035233, 0.023968
857, 0.000000, 0.110000, -0.290000, 0.148819, 0.000000, 0.243017, -0.000000, 0.035666, 0.024401
858, 0.000000, 0.110000, -0.210000, 0.150694, 0.000000, 0.256321, -0.000000, 0.035943, 0.024678
